,SEX,AGE,y_true,y_pred
5173,2,34,0,0
5174,1,48,1,0
5175,2,37,0,0
5176,1,29,1,0
5177,2,27,0,0
5178,2,29,0,0
5179,2,33,0,0
5180,2,39,0,1
5181,1,35,0,0
5182,1,44,0,1
5183,2,27,0,0
5184,2,36,0,0
5185,1,34,0,0
5186,2,45,1,0
5187,1,29,0,0
5188,1,53,0,0
5189,2,29,0,0
5190,2,64,0,0
5191,1,41,1,0
5192,1,28,0,0
5193,2,45,0,0
5194,2,32,0,0
5195,2,47,0,0
5196,1,50,0,0
5197,2,24,0,0
5198,2,37,1,0
5199,1,49,0,0
5200,1,31,1,1
5201,2,34,0,0
5202,2,27,0,0
5203,2,35,0,0
5204,1,30,0,0
5205,1,52,0,0
5206,2,40,0,0
5207,2,42,0,0
5208,2,26,0,0
5209,2,32,0,0
5210,2,27,0,0
5211,2,35,0,0
5212,1,40,0,0
5213,2,45,0,0
5214,2,40,0,0
5215,2,30,0,0
5216,1,44,1,0
5217,1,26,0,0
5218,2,38,0,0
5219,1,29,0,0
5220,2,24,0,0
5221,1,43,0,0
5222,1,47,0,0
5223,2,27,0,0
5224,2,39,0,0
5225,1,58,1,1
5226,1,25,1,0
5227,2,35,0,0
5228,1,25,0,0
5229,2,41,0,0
5230,2,43,0,0
5231,2,39,0,0
5232,2,38,0,0
5233,2,42,0,0
5234,2,28,1,1
5235,2,23,0,1
5236,2,27,1,0
5237,1,24,0,0
5238,2,47,1,0
5239,2,25,0,0
5240,2,27,0,0
5241,2,38,0,0
5242,2,29,0,0
5243,2,27,0,0
5244,2,27,0,0
5245,1,49,0,0
5246,2,40,0,0
5247,1,25,0,0
5248,2,46,0,0
5249,2,31,1,1
5250,1,46,0,0
5251,1,48,1,0
5252,1,25,0,0
5253,2,51,0,1
5254,2,24,0,0
5255,1,46,0,0
5256,2,29,1,0
5257,1,27,0,0
5258,1,42,0,0
5259,2,23,0,0
5260,2,41,0,0
5261,2,31,0,0
5262,2,49,0,0
5263,2,23,0,0
5264,1,31,0,0
5265,1,28,0,0
5266,2,37,0,0
5267,1,37,0,0
5268,2,51,0,0
5269,2,39,0,0
5270,2,30,0,0
5271,2,47,0,0
5272,2,24,0,0
5273,2,39,0,0
5274,1,23,0,1
5275,1,38,0,0
5276,1,32,0,0
5277,2,54,0,0
5278,1,26,0,0
5279,2,40,0,0
5280,2,26,0,0
5281,2,42,0,0
5282,1,46,0,0
5283,1,52,0,0
5284,1,38,0,0
5285,1,23,0,0
5286,1,25,0,0
5287,2,40,0,0
5288,1,44,1,0
5289,2,27,1,0
5290,2,52,1,1
5291,2,37,0,0
5292,2,30,0,0
5293,2,50,1,0
5294,1,27,0,0
5295,1,32,0,0
5296,1,43,1,0
5297,1,32,0,0
5298,2,31,0,0
5299,1,24,0,0
5300,2,29,0,1
5301,2,42,0,0
5302,2,33,0,1
5303,2,27,0,0
5304,2,35,1,0
5305,2,48,0,0
5306,2,30,0,0
5307,1,37,0,0
5308,2,29,0,0
5309,2,27,0,0
5310,1,25,0,0
5311,2,35,0,0
5312,2,51,0,0
5313,1,33,0,0
5314,1,27,1,0
5315,1,29,0,0
5316,1,36,0,0
5317,1,29,0,0
5318,2,23,0,0
5319,2,35,0,0
5320,2,39,0,0
5321,2,44,0,0
5322,2,33,0,0
5323,2,25,0,0
5324,2,30,0,0
5325,1,30,1,1
5326,2,23,1,0
5327,1,56,0,0
5328,1,49,1,0
5329,2,29,0,0
5330,2,28,0,0
5331,2,37,0,0
5332,1,32,0,0
5333,2,34,0,0
5334,2,22,1,0
5335,2,32,1,0
5336,1,42,0,0
5337,1,40,0,0
5338,2,24,0,0
5339,2,24,0,0
5340,1,50,0,0
5341,2,42,0,0
5342,2,35,0,0
5343,2,58,0,0
5344,2,49,0,0
5345,1,49,0,0
5346,2,31,0,0
5347,1,23,0,0
5348,2,27,0,0
5349,2,31,1,0
5350,2,28,0,0
5351,1,48,0,0
5352,2,36,0,0
5353,2,67,0,1
5354,2,25,1,1
5355,1,32,0,0
5356,1,27,0,0
5357,2,35,1,0
5358,2,48,0,0
5359,2,35,0,0
5360,2,31,0,0
5361,2,28,0,0
5362,2,36,0,0
5363,2,35,0,0
5364,2,30,0,0
5365,2,26,0,0
5366,2,50,1,1
5367,2,38,0,0
5368,2,22,1,1
5369,1,33,0,0
5370,2,43,0,0
5371,1,57,0,1
5372,2,27,0,0
5373,2,43,0,0
5374,2,53,0,0
5375,1,36,1,0
5376,2,33,0,0
5377,2,37,0,0
5378,2,24,0,0
5379,2,37,1,0
5380,1,38,1,0
5381,2,31,1,1
5382,1,29,0,0
5383,2,26,0,0
5384,1,48,0,0
5385,2,29,0,0
5386,2,47,0,0
5387,2,33,0,0
5388,1,51,0,0
5389,1,30,0,0
5390,1,28,0,0
5391,2,39,0,0
5392,2,33,0,0
5393,2,34,0,0
5394,2,27,1,1
5395,2,29,0,0
5396,2,36,0,0
5397,2,34,1,0
5398,1,30,1,0
5399,2,33,1,0
5400,1,52,0,0
5401,1,31,1,0
5402,1,34,0,0
5403,2,27,0,0
5404,2,29,0,0
5405,2,26,1,0
5406,1,42,0,0
5407,1,46,1,1
5408,1,28,0,0
5409,1,27,0,0
5410,2,48,0,0
5411,2,39,0,0
5412,2,32,0,0
5413,2,28,0,1
5414,2,39,0,0
5415,2,29,0,0
5416,2,27,1,0
5417,2,30,0,0
5418,1,29,0,0
5419,1,37,0,0
5420,2,34,1,0
5421,1,43,0,0
5422,1,30,0,0
5423,1,55,0,0
5424,2,46,0,0
5425,1,41,0,0
5426,2,38,0,0
5427,2,31,1,0
5428,2,27,0,0
5429,2,35,0,0
5430,2,35,0,0
5431,1,46,0,0
5432,2,58,0,0
5433,2,43,0,0
5434,2,35,1,1
5435,2,33,0,0
5436,2,37,0,0
5437,2,28,0,0
5438,1,29,1,0
5439,2,27,0,0
5440,2,36,0,0
5441,1,25,0,0
5442,2,24,0,0
5443,1,42,1,0
5444,2,37,0,0
5445,2,41,0,0
5446,2,31,0,0
5447,1,31,0,0
5448,2,31,0,1
5449,2,30,0,0
5450,1,35,0,0
5451,2,26,0,0
5452,1,31,0,0
5453,2,29,0,0
5454,2,27,0,0
5455,2,26,0,0
5456,1,22,0,0
5457,2,24,0,0
5458,1,34,0,0
5459,1,33,1,1
5460,1,43,0,0
5461,2,36,0,0
5462,1,43,0,0
5463,2,25,0,0
5464,2,57,0,0
5465,2,41,1,0
5466,1,39,0,0
5467,2,37,0,0
5468,1,27,0,0
5469,1,39,0,0
5470,1,32,0,0
5471,1,30,0,0
5472,1,39,0,0
5473,1,33,0,0
5474,1,33,0,0
5475,2,34,0,0
5476,1,47,0,0
5477,1,28,0,1
5478,2,42,0,0
5479,1,66,1,0
5480,1,37,0,0
5481,2,30,1,0
5482,2,30,0,0
5483,2,29,0,0
5484,2,25,0,0
5485,1,29,0,0
5486,1,31,1,1
5487,2,42,1,1
5488,2,27,0,0
5489,2,27,0,0
5490,2,31,0,0
5491,2,42,0,0
5492,2,35,0,0
5493,2,29,0,0
5494,1,32,0,0
5495,1,33,1,0
5496,1,38,1,0
5497,2,23,0,0
5498,2,39,0,0
5499,2,33,1,0
5500,1,32,0,0
5501,1,23,0,0
5502,2,53,0,0
5503,2,30,0,0
5504,2,29,0,0
5505,1,43,1,0
5506,2,27,0,0
5507,2,31,0,0
5508,1,28,0,0
5509,2,35,0,0
5510,2,36,0,0
5511,1,33,1,0
5512,1,34,1,0
5513,2,29,0,0
5514,1,34,0,0
5515,2,22,0,0
5516,1,29,0,0
5517,1,29,0,0
5518,2,28,0,0
5519,1,58,0,0
5520,2,33,0,0
5521,1,35,0,0
5522,2,34,1,1
5523,2,41,1,0
5524,2,22,0,0
5525,1,27,0,0
5526,2,34,0,0
5527,2,37,0,0
5528,1,31,0,0
5529,2,25,0,0
5530,1,59,0,0
5531,2,26,1,0
5532,2,34,0,0
5533,2,39,0,0
5534,1,27,0,0
5535,2,47,0,0
5536,1,48,0,0
5537,2,30,0,0
5538,1,33,0,0
5539,2,27,0,0
5540,1,33,0,0
5541,2,53,0,0
5542,2,36,0,0
5543,2,36,0,0
5544,2,27,1,0
5545,1,32,0,0
5546,1,50,0,0
5547,2,51,1,0
5548,2,64,0,0
5549,2,42,0,0
5550,2,24,0,0
5551,2,30,1,1
5552,1,28,0,0
5553,1,26,1,0
5554,1,35,1,0
5555,2,24,0,0
5556,1,35,0,0
5557,2,36,0,0
5558,1,25,0,0
5559,2,26,0,0
5560,1,30,0,0
5561,2,52,0,0
5562,2,24,0,0
5563,2,36,0,0
5564,2,25,0,0
5565,1,36,0,0
5566,2,37,0,0
5567,1,46,0,0
5568,1,24,0,0
5569,1,32,1,1
5570,1,31,0,0
5571,1,28,0,0
5572,1,47,0,0
5573,2,47,0,0
5574,1,46,0,0
5575,1,32,0,0
5576,1,35,0,0
5577,1,34,0,0
5578,2,27,0,0
5579,2,36,0,0
5580,1,47,0,0
5581,1,32,0,0
5582,1,48,0,0
5583,2,25,0,0
5584,2,37,0,0
5585,1,44,0,0
5586,2,35,0,1
5587,2,37,0,0
5588,2,47,0,0
5589,2,44,0,0
5590,2,51,0,0
5591,2,36,0,0
5592,2,25,0,0
5593,2,46,1,0
5594,2,33,0,0
5595,2,24,0,0
5596,2,22,0,0
5597,1,28,1,1
5598,2,27,0,0
5599,2,29,0,0
5600,1,32,0,0
5601,1,32,1,0
5602,1,24,0,0
5603,2,31,0,0
5604,2,31,0,0
5605,1,44,0,0
5606,1,30,0,0
5607,1,38,0,0
5608,2,39,0,0
5609,1,44,0,0
5610,2,23,0,0
5611,2,34,0,0
5612,1,56,0,0
5613,1,50,1,0
5614,2,22,1,0
5615,2,28,1,1
5616,2,56,0,0
5617,2,33,1,0
5618,2,55,0,0
5619,2,28,1,0
5620,2,33,0,0
5621,2,50,1,0
5622,2,44,0,0
5623,1,32,0,0
5624,2,29,0,0
5625,2,26,0,0
5626,1,35,1,0
5627,2,41,0,0
5628,2,45,0,0
5629,1,27,0,0
5630,2,29,1,0
5631,1,34,1,0
5632,1,28,0,0
5633,1,36,1,0
5634,2,39,0,0
5635,2,27,0,0
5636,2,48,0,0
5637,2,27,0,0
5638,1,37,1,1
5639,2,32,0,1
5640,2,30,0,0
5641,2,30,0,0
5642,2,25,0,0
5643,1,53,0,0
5644,1,46,1,0
5645,2,36,0,0
5646,2,26,1,1
5647,1,31,0,0
5648,1,30,0,0
5649,1,32,1,0
5650,1,44,0,0
5651,2,40,0,0
5652,2,45,0,0
5653,2,32,0,0
5654,2,51,0,1
5655,2,34,1,0
5656,1,29,0,0
5657,1,23,0,0
5658,1,36,1,0
5659,1,50,0,0
5660,2,36,0,0
5661,1,36,0,0
5662,2,35,0,1
5663,1,37,0,0
5664,2,47,0,0
5665,2,25,0,0
5666,1,34,0,0
5667,2,31,0,0
5668,2,58,1,1
5669,2,39,0,0
5670,2,41,0,0
5671,2,55,0,0
5672,1,36,0,0
5673,2,37,0,0
5674,2,41,0,0
5675,2,45,0,0
5676,2,25,0,0
5677,2,27,0,0
5678,2,24,1,1
5679,2,25,1,0
5680,2,27,0,0
5681,1,63,0,0
5682,2,47,0,0
5683,1,57,0,0
5684,1,38,0,0
5685,1,42,1,0
5686,2,34,0,0
5687,1,27,0,0
5688,2,34,1,0
5689,2,33,0,0
5690,2,41,0,0
5691,2,31,0,0
5692,2,36,0,0
5693,1,35,0,0
5694,2,45,0,0
5695,2,28,0,0
5696,1,56,0,0
5697,2,31,1,0
5698,2,44,0,0
5699,2,49,1,0
5700,1,47,0,0
5701,2,29,0,0
5702,2,42,0,0
5703,2,27,0,0
5704,1,33,1,1
5705,2,43,1,0
5706,1,44,0,0
5707,2,23,0,0
5708,1,35,0,0
5709,2,29,1,0
5710,1,24,0,0
5711,2,29,0,0
5712,1,25,0,0
5713,2,41,0,0
5714,2,34,0,0
5715,2,25,0,0
5716,1,43,1,0
5717,2,44,0,0
5718,2,37,0,0
5719,1,41,0,0
5720,1,28,0,0
5721,2,32,0,0
5722,1,42,0,0
5723,1,30,1,1
5724,1,37,0,0
5725,2,36,1,0
5726,2,35,0,0
5727,2,41,0,0
5728,1,34,0,0
5729,2,45,0,0
5730,1,31,1,1
5731,2,43,0,0
5732,2,47,0,0
5733,1,50,0,0
5734,2,29,0,0
5735,1,59,0,0
5736,2,30,0,0
5737,1,25,0,0
5738,2,44,0,0
5739,1,26,1,1
5740,1,36,0,0
5741,2,35,0,0
5742,2,33,0,1
5743,2,45,0,0
5744,2,23,0,1
5745,1,27,0,0
5746,2,34,1,1
5747,1,37,0,0
5748,1,26,0,0
5749,2,31,0,0
5750,2,25,0,0
5751,2,35,0,0
5752,2,38,0,0
5753,1,35,0,0
5754,2,51,0,0
5755,1,29,0,0
5756,2,31,0,0
5757,1,52,1,0
5758,2,37,0,0
5759,2,24,0,0
5760,1,28,1,0
5761,2,27,0,0
5762,2,40,0,0
5763,2,49,1,0
5764,1,54,0,0
5765,1,40,0,0
5766,2,23,1,1
5767,2,35,0,0
5768,1,43,1,0
5769,2,23,0,0
5770,1,55,1,0
5771,2,39,0,1
5772,1,53,0,0
5773,1,47,0,0
5774,2,42,1,0
5775,1,45,1,0
5776,2,45,1,0
5777,2,28,0,0
5778,2,33,0,0
5779,2,26,0,0
5780,2,33,0,0
5781,2,38,0,0
5782,1,37,0,0
5783,2,34,0,0
5784,1,25,0,0
5785,1,30,0,0
5786,1,35,1,1
5787,1,28,0,0
5788,1,51,0,0
5789,2,31,0,0
5790,1,43,0,0
5791,2,25,0,0
5792,2,50,0,0
5793,2,23,0,1
5794,2,36,0,0
5795,2,36,0,0
5796,2,30,0,0
5797,1,24,0,1
5798,2,37,0,0
5799,2,42,1,1
5800,2,52,0,0
5801,2,27,0,0
5802,1,33,0,0
5803,1,24,0,0
5804,2,28,0,0
5805,2,33,0,0
5806,1,26,0,0
5807,1,51,0,0
5808,2,43,0,1
5809,2,54,0,0
5810,2,31,0,0
5811,2,24,0,0
5812,2,28,1,1
5813,1,39,0,0
5814,2,37,0,0
5815,2,41,0,0
5816,2,37,1,0
5817,2,50,0,0
5818,2,50,0,0
5819,1,34,0,0
5820,2,29,1,0
5821,2,35,0,0
5822,1,56,0,0
5823,2,52,1,1
5824,1,53,1,0
5825,2,44,0,0
5826,2,31,0,0
5827,2,34,0,0
5828,2,39,0,0
5829,2,34,1,1
5830,2,30,0,0
5831,2,40,0,0
5832,2,37,1,1
5833,1,36,1,1
5834,2,56,0,0
5835,1,55,1,1
5836,1,43,0,0
5837,2,51,0,0
5838,1,54,0,0
5839,2,50,0,0
5840,2,27,0,0
5841,1,43,0,0
5842,2,45,0,0
5843,2,29,0,0
5844,2,39,0,0
5845,2,40,0,0
5846,2,39,0,0
5847,2,30,0,0
5848,2,29,0,0
5849,1,33,0,0
5850,2,39,0,0
5851,1,35,1,0
5852,1,42,1,1
5853,1,40,0,0
5854,1,29,0,0
5855,1,26,0,0
5856,1,25,1,1
5857,1,31,0,0
5858,1,28,0,0
5859,2,32,0,0
5860,2,41,0,0
5861,2,24,0,0
5862,2,30,0,0
5863,1,40,0,0
5864,2,31,0,0
5865,2,27,1,0
5866,1,24,0,0
5867,1,40,1,0
5868,2,23,1,0
5869,1,30,0,0
5870,1,28,0,0
5871,2,32,0,0
5872,1,24,0,0
5873,2,32,0,0
5874,2,37,0,0
5875,2,28,0,0
5876,1,42,0,1
5877,2,52,0,0
5878,1,32,0,0
5879,1,26,0,0
5880,2,28,0,0
5881,2,33,0,0
5882,2,31,1,0
5883,1,54,0,0
5884,2,39,0,0
5885,2,29,1,0
5886,1,25,0,0
5887,2,41,1,0
5888,2,41,1,1
5889,1,63,0,0
5890,2,46,1,0
5891,1,31,0,0
5892,1,28,0,1
5893,1,40,0,0
5894,2,40,0,0
5895,2,28,0,0
5896,1,25,0,0
5897,1,54,0,0
5898,1,52,1,0
5899,2,37,0,0
5900,2,37,0,0
5901,2,49,1,0
5902,1,36,0,0
5903,2,46,1,0
5904,1,33,0,0
5905,2,29,0,0
5906,2,30,0,0
5907,1,26,0,0
5908,2,24,1,0
5909,1,36,0,0
5910,2,43,0,0
5911,1,29,0,0
5912,2,29,0,0
5913,1,47,0,0
5914,2,25,1,0
5915,2,32,0,0
5916,1,39,1,0
5917,2,25,0,0
5918,1,39,0,0
5919,2,29,1,1
5920,2,32,1,1
5921,1,27,0,0
5922,2,42,0,0
5923,1,34,0,0
5924,1,37,0,0
5925,1,38,0,0
5926,2,25,0,0
5927,2,23,0,0
5928,2,25,0,0
5929,2,46,1,0
5930,2,50,0,0
5931,1,42,0,0
5932,1,34,0,0
5933,1,39,0,0
5934,1,32,0,0
5935,2,44,1,0
5936,2,22,0,0
5937,2,30,1,0
5938,1,28,0,0
5939,2,32,0,0
5940,1,42,0,0
5941,2,26,0,1
5942,2,39,0,0
5943,1,23,0,0
5944,2,37,0,0
5945,1,38,1,1
5946,2,33,0,0
5947,2,49,1,0
5948,2,35,0,0
5949,2,29,0,0
5950,2,27,1,0
5951,1,36,0,0
5952,2,30,1,0
5953,2,39,0,0
5954,1,49,1,0
5955,1,37,1,0
5956,1,34,0,0
5957,1,28,1,0
5958,1,37,0,0
5959,1,36,0,1
5960,2,39,0,0
5961,1,37,0,0
5962,2,23,1,0
5963,2,49,1,1
5964,2,28,0,0
5965,2,41,0,0
5966,2,37,1,0
5967,1,37,0,0
5968,2,26,0,0
5969,2,36,0,0
5970,2,31,0,0
5971,2,25,0,0
5972,2,30,1,0
5973,1,49,1,0
5974,1,43,0,0
5975,1,31,0,0
5976,2,43,0,0
5977,2,41,1,0
5978,1,26,0,0
5979,2,23,0,0
5980,2,59,0,0
5981,1,35,0,0
5982,2,34,0,0
5983,2,24,0,0
5984,2,38,0,0
5985,2,31,0,0
5986,1,30,0,0
5987,2,28,0,0
5988,1,27,0,0
5989,2,37,0,0
5990,2,46,0,0
5991,2,27,0,0
5992,1,39,0,0
5993,2,23,0,0
5994,1,45,1,0
5995,2,27,0,0
5996,2,28,1,0
5997,2,28,0,0
5998,2,29,0,0
5999,2,61,0,0
6000,2,24,0,0
6001,1,28,0,0
6002,2,44,0,0
6003,1,25,0,0
6004,2,25,0,0
6005,1,32,0,0
6006,2,33,0,0
6007,2,31,0,0
6008,2,35,0,0
6009,2,43,0,0
6010,2,38,1,0
6011,2,37,0,0
6012,1,27,1,0
6013,2,30,1,0
6014,2,61,1,0
6015,1,45,0,0
6016,2,24,0,0
6017,2,39,0,0
6018,1,31,0,0
6019,1,24,1,0
6020,2,29,1,0
6021,1,48,0,0
6022,1,39,0,0
6023,1,45,0,0
6024,2,46,0,0
6025,2,33,0,0
6026,2,27,0,0
6027,2,38,0,0
6028,2,37,0,0
6029,1,33,0,0
6030,1,59,1,0
6031,1,29,0,0
6032,2,47,0,0
6033,2,46,0,0
6034,1,24,0,0
6035,2,32,0,0
6036,1,55,0,0
6037,1,40,0,0
6038,1,29,0,0
6039,1,26,0,0
6040,1,35,0,0
6041,1,38,0,0
6042,1,26,0,0
6043,1,38,0,0
6044,1,30,0,0
6045,1,47,0,0
6046,2,46,0,0
6047,2,50,0,0
6048,1,23,1,0
6049,2,23,1,1
6050,2,33,0,0
6051,1,27,0,0
6052,2,47,0,0
6053,2,23,0,0
6054,2,24,1,0
6055,1,38,0,0
6056,2,26,1,0
6057,2,22,0,0
6058,1,28,0,0
6059,1,65,0,0
6060,1,55,1,0
6061,1,54,1,0
6062,1,30,0,0
6063,2,38,0,0
6064,1,29,1,0
6065,1,28,0,0
6066,1,55,0,0
6067,1,42,0,0
6068,2,26,0,0
6069,2,27,0,0
6070,1,27,0,0
6071,2,27,1,0
6072,2,49,0,0
6073,2,47,0,0
6074,1,31,0,0
6075,2,25,0,0
6076,1,42,0,0
6077,2,28,0,0
6078,2,26,0,0
6079,2,49,1,0
6080,2,47,1,0
6081,2,53,0,0
6082,2,26,0,0
6083,2,31,0,0
6084,1,63,0,0
6085,1,36,1,0
6086,1,41,0,0
6087,2,25,0,0
6088,1,32,1,0
6089,2,37,0,0
6090,2,42,0,0
6091,2,46,0,0
6092,2,36,0,0
6093,2,35,0,0
6094,1,24,0,0
6095,1,43,0,1
6096,1,43,0,0
6097,2,31,0,0
6098,2,54,0,0
6099,1,79,0,0
6100,2,26,0,0
6101,1,48,0,0
6102,2,28,0,0
6103,2,36,1,0
6104,2,26,0,0
6105,1,32,0,0
6106,2,28,0,0
6107,2,46,0,0
6108,2,23,1,0
6109,1,35,1,0
6110,2,27,0,0
6111,2,40,0,0
6112,2,35,1,0
6113,2,28,0,0
6114,2,30,0,0
6115,2,22,1,0
6116,1,34,0,0
6117,1,28,0,0
6118,2,27,0,0
6119,1,28,0,0
6120,1,26,0,0
6121,2,22,0,0
6122,2,47,1,0
6123,2,25,0,0
6124,2,44,0,0
6125,2,39,1,0
6126,1,36,1,1
6127,1,40,0,0
6128,1,40,0,0
6129,1,49,0,0
6130,2,27,0,0
6131,2,46,0,0
6132,2,27,1,0
6133,2,26,0,0
6134,1,43,0,0
6135,2,23,0,0
6136,2,39,0,0
6137,2,28,0,0
6138,1,34,1,0
6139,2,30,0,0
6140,1,32,1,1
6141,2,29,0,0
6142,1,39,0,0
6143,2,45,0,0
6144,1,27,0,0
6145,1,53,1,1
6146,2,31,0,0
6147,1,51,1,1
6148,2,23,0,0
6149,2,31,1,0
6150,2,45,0,0
6151,2,38,0,0
6152,1,24,0,0
6153,2,32,0,0
6154,1,34,0,0
6155,2,31,0,1
6156,2,44,1,1
6157,1,40,0,1
6158,2,42,0,0
6159,1,35,1,0
6160,2,25,0,0
6161,2,26,0,0
6162,2,39,0,0
6163,2,27,0,0
6164,2,26,0,0
6165,1,39,0,0
6166,2,33,0,0
6167,2,35,1,0
6168,2,46,1,1
6169,1,40,0,0
6170,1,39,1,0
6171,2,33,0,0
6172,2,29,0,0
6173,1,27,0,0
6174,2,39,0,0
6175,2,24,0,0
6176,2,27,0,0
6177,1,37,0,0
6178,2,55,0,0
6179,2,43,1,0
6180,1,37,0,0
6181,2,42,0,0
6182,2,26,1,1
6183,1,38,0,0
6184,1,39,1,0
6185,1,33,0,0
6186,2,24,1,1
6187,1,32,0,0
6188,2,35,0,0
6189,1,29,0,0
6190,2,30,0,0
6191,1,39,0,0
6192,2,39,1,0
6193,2,41,0,0
6194,2,32,0,0
6195,1,53,0,0
6196,2,25,1,0
6197,2,21,0,0
6198,2,24,0,0
6199,2,27,1,1
6200,1,32,0,0
6201,2,28,0,0
6202,1,48,0,0
6203,1,24,1,0
6204,2,30,0,0
6205,2,42,0,0
6206,2,33,0,0
6207,1,33,0,0
6208,2,37,0,0
6209,1,39,0,0
6210,2,32,0,0
6211,1,48,0,0
6212,2,30,0,0
6213,2,22,0,0
6214,2,24,0,0
6215,1,46,0,0
6216,2,50,0,0
6217,1,43,1,1
6218,2,30,0,0
6219,2,28,0,0
6220,1,38,1,0
6221,1,26,0,0
6222,2,35,1,0
6223,2,38,0,0
6224,2,58,0,0
6225,1,24,0,0
6226,1,31,0,0
6227,2,29,0,0
6228,2,50,0,1
6229,1,47,0,0
6230,2,39,0,0
6231,2,39,0,0
6232,1,35,0,0
6233,2,26,0,0
6234,2,41,0,0
6235,1,28,0,0
6236,2,30,0,0
6237,2,40,1,1
6238,1,33,0,0
6239,1,43,0,0
6240,2,38,1,1
6241,2,30,1,0
6242,2,44,0,0
6243,2,36,0,0
6244,1,30,1,0
6245,2,28,0,0
6246,1,43,0,0
6247,2,41,1,0
6248,1,34,1,0
6249,1,34,1,1
6250,2,29,0,0
6251,1,28,0,0
6252,1,39,0,0
6253,1,31,1,1
6254,1,28,1,0
6255,1,32,0,0
6256,2,32,0,0
6257,1,32,0,0
6258,2,33,0,0
6259,1,36,0,0
6260,2,45,1,0
6261,2,25,0,0
6262,1,51,0,0
6263,1,39,0,0
6264,1,33,1,1
6265,2,44,0,0
6266,2,35,0,0
6267,2,23,0,0
6268,1,25,0,0
6269,1,22,0,0
6270,2,33,0,0
6271,2,45,0,0
6272,1,44,0,0
6273,2,42,1,0
6274,2,30,0,0
6275,2,40,1,1
6276,2,27,0,0
6277,1,30,1,0
6278,2,30,0,0
6279,1,25,0,0
6280,1,26,0,0
6281,1,34,0,0
6282,2,34,0,0
6283,2,27,1,0
6284,2,31,0,0
6285,2,28,0,0
6286,1,29,0,0
6287,2,38,0,1
6288,1,27,1,0
6289,1,69,0,0
6290,1,34,1,0
6291,2,36,0,0
6292,2,28,0,0
6293,2,43,0,0
6294,2,28,0,0
6295,2,50,0,0
6296,1,31,0,0
6297,1,22,0,1
6298,2,29,0,0
6299,1,36,0,0
6300,2,27,0,0
6301,1,64,1,1
6302,2,34,1,0
6303,1,29,0,0
6304,2,26,1,1
6305,1,40,0,0
6306,1,53,1,1
6307,2,36,0,0
6308,2,23,0,0
6309,1,50,0,0
6310,1,43,1,0
6311,1,28,1,0
6312,2,42,0,0
6313,2,23,0,0
6314,1,46,0,0
6315,2,24,0,0
6316,2,29,0,0
6317,2,30,0,0
6318,1,43,0,0
6319,2,28,0,0
6320,1,36,1,0
6321,1,32,0,0
6322,1,52,1,0
6323,2,37,0,0
6324,1,26,0,0
6325,2,25,0,0
6326,1,32,0,0
6327,2,28,1,0
6328,2,30,1,1
6329,1,32,0,0
6330,1,29,0,1
6331,2,39,0,0
6332,2,42,0,0
6333,1,49,0,0
6334,2,46,0,0
6335,2,64,0,0
6336,2,36,0,0
6337,2,47,1,1
6338,2,38,0,1
6339,2,55,0,1
6340,1,27,0,0
6341,2,33,0,0
6342,1,25,0,0
6343,2,28,0,0
6344,2,30,0,0
6345,2,27,0,0
6346,1,37,0,0
6347,2,24,0,0
6348,1,42,0,1
6349,2,33,0,0
6350,2,24,0,0
6351,1,39,0,0
6352,2,29,0,0
6353,2,24,0,0
6354,1,31,0,0
6355,1,35,0,0
6356,1,39,0,0
6357,2,25,0,0
6358,1,52,1,0
6359,1,24,0,0
6360,2,30,0,0
6361,2,37,0,0
6362,1,29,0,0
6363,1,27,0,0
6364,2,36,1,0
6365,1,43,0,0
6366,1,32,0,0
6367,2,38,1,0
6368,2,32,0,0
6369,2,35,0,0
6370,2,45,0,0
6371,1,26,0,0
6372,2,28,0,0
6373,2,26,0,0
6374,2,44,1,0
6375,1,47,0,0
6376,1,32,0,0
6377,1,33,0,0
6378,2,27,0,1
6379,2,43,1,1
6380,2,23,0,0
6381,2,36,0,0
6382,1,38,0,0
6383,1,31,0,0
6384,2,36,0,0
6385,2,23,0,0
6386,2,23,1,1
6387,2,47,1,1
6388,2,42,1,0
6389,2,28,1,0
6390,1,31,1,0
6391,1,45,0,0
6392,2,39,0,0
6393,2,39,0,0
6394,2,39,1,0
6395,1,27,1,0
6396,2,24,0,0
6397,2,49,1,1
6398,2,31,0,0
6399,2,31,0,0
6400,2,21,0,0
6401,2,46,0,0
6402,1,30,0,0
6403,1,46,0,0
6404,2,37,0,0
6405,2,45,0,0
6406,1,29,1,1
6407,2,22,0,0
6408,1,31,1,1
6409,1,55,0,0
6410,2,47,0,0
6411,2,63,0,1
6412,2,47,1,0
6413,2,32,1,0
6414,2,28,0,0
6415,2,22,0,0
6416,2,35,0,0
6417,2,28,0,0
6418,1,39,1,0
6419,2,25,0,0
6420,2,42,0,0
6421,2,46,0,0
6422,1,33,0,0
6423,1,24,0,0
6424,1,44,0,0
6425,2,29,0,0
6426,1,46,1,0
6427,1,23,1,0
6428,2,30,1,0
6429,2,27,0,0
6430,1,33,1,0
6431,2,24,0,0
6432,1,33,1,0
6433,2,25,0,0
6434,2,28,0,0
6435,2,35,0,0
6436,2,27,0,0
6437,1,32,0,0
6438,2,28,0,1
6439,2,48,0,0
6440,2,32,1,1
6441,1,39,0,0
6442,2,46,0,0
6443,2,41,0,0
